Machine_ID,Temperature,Run_Time,Downtime_Flag
M8,111.98944297282853,234.70995299066507,1
M1,113.34968800057618,230.7244222406845,1
M8,90.39922476824223,195.2239364410794,0
M8,97.58612976296699,58.6012923907931,0
M3,82.69442820216521,70.92373032867187,0
M1,79.80565498467264,55.31436857430029,0
M8,95.2753939553017,185.8366514876385,1
M3,99.75244898502103,266.8273792080791,1
M3,86.96356229480955,147.12613830878837,0
M1,98.47217588817502,73.42900696859148,0
M5,114.37302412567514,180.6714277902211,1
M10,97.8360792391683,249.17309855374165,1
M7,106.04065481552533,230.2622566084911,1
M10,110.26574836789526,267.9917105122558,1
M9,119.43643909777214,105.03356625719431,0
M7,100.15987010884898,82.36754416229921,0
M9,110.3425074481293,267.55045120432345,1
M8,118.13246592774374,207.54128445006623,1
M2,117.22048627886367,113.95081110203962,0
M1,77.05409243888568,230.43397365457747,0
M7,90.3196154136761,250.08196380969932,0
M7,86.19950305533997,196.04412489210574,0
M8,74.34625074751747,215.72870966757708,0
M5,101.66203874554803,131.3201741995199,1
M3,106.79523065980011,175.44783018262055,1
M8,112.40640477334418,171.52297609606381,1
M6,76.13884448313543,258.97290360530843,0
M3,113.82220379376469,256.7902746761893,1
M1,102.14627818071266,254.82372672370167,1
M3,105.19730675692547,32.97853585086577,0
M5,115.5312001770152,232.37728080659983,1
M3,101.23806355216256,234.8426253299713,1
M1,86.79329285749175,213.1622821708883,0
M5,111.255366571133,234.19145763069218,1
M10,88.15296060975453,257.3320003041114,0
M7,71.71140554102645,156.98614460748212,0
M7,111.53272532826249,165.55355764188073,1
M9,87.25960724406377,63.67279536607543,0
M10,108.69172616006702,134.05148842278768,0
M10,88.13789473329727,203.70859857618177,0
M3,113.05340099873608,240.70793955976413,1
M7,80.97552625404794,88.64645637662684,0
M1,118.7273632599435,67.21218277299356,0
M4,108.98793873940154,209.0213412151329,1
M4,75.71189629601984,30.507568551725875,0
M5,98.28883099832802,78.16059776297905,0
M7,119.26836561208674,37.84927269286751,0
M7,93.55327263469071,75.05898182081515,0
M4,79.10535694107917,78.95620557988642,0
M7,94.2389183575173,134.67187058260643,0
M3,95.62288279409609,138.62832366537012,1
M6,107.08434721143328,266.0508670647642,1
M2,104.94229265804522,167.7296223746828,1
M10,90.12750217984903,225.3192867153173,0
M9,80.90115537470433,58.11708663847761,0
M5,102.25270838846647,90.86846397519734,0
M6,91.08519672766408,219.79472906424274,0
M4,76.61381055626651,44.25706932650258,0
M10,115.02861506181928,161.38136880581334,1
M7,104.56109288048272,191.82962072899213,1
M9,104.15919282227406,192.57932389416987,1
M7,111.1291937955837,36.19185904237135,0
M1,96.48308393275406,116.9691611418801,0
M1,110.75272142012285,201.8524757832716,1
M9,94.90453767555029,70.22992876029573,0
M9,73.35876999578551,217.76222504857438,0
M4,90.26240440138444,231.3998063796921,1
M9,94.87324469899453,295.13168142045924,0
M3,106.01012908161479,86.65733861123054,0
M7,75.32893650643372,252.7852802698511,0
M6,77.00092693302246,170.48007576803658,0
M8,83.18419013173082,130.83490095892682,0
M9,83.32491966854411,63.04172447779804,0
M5,106.60922892295312,228.58651375163515,1
M1,82.53653302807989,93.68155176879552,0
M3,101.65490316787238,130.28394050572234,0
M10,94.71369250691357,46.886401262289475,0
M8,98.66471890897003,246.36906727127013,1
M6,111.90534815891479,236.9789014723437,1
M8,90.21907507745121,228.07627411142437,0
M9,108.54556885321352,110.8497478328094,0
M4,91.10180297753436,76.83962005180845,0
M1,87.69356882806247,202.13938140696203,0
M1,117.93135886566102,163.96492371056925,1
M10,79.21854603394816,78.12816606425322,0
M4,74.51684802888039,215.1960431834632,0
M7,108.54929627677393,297.60413659175197,1
M2,73.41248526770458,231.74928869035017,0
M3,111.85394953515147,229.79632440511517,1
M1,91.85966981786217,286.58444329125973,0
M5,115.7756838645957,84.7928192452236,0
M1,106.07664305609528,182.6984905287889,1
M8,100.52023335039787,294.50461305914854,1
M1,117.46533985288828,74.62940996194713,0
M1,89.83246865260271,219.06802905002067,0
M2,117.70434682698165,188.16873941241352,1
M2,76.75006387106035,188.34935489095088,0
M6,94.18774709662064,218.37106943042028,0
M7,83.49556111960975,280.9965691764347,1
M5,96.99213894540968,241.29712375986125,1
M1,78.10069389457924,45.1567479223767,0
M1,112.07648301550216,260.23656536644205,1
M3,112.32039246572786,90.89615907994781,0
M2,117.76181563617395,131.76682447882044,0
M5,77.73360704416181,154.66785967534318,0
M10,101.16662754524954,159.84462020332882,1
M6,93.71186543501848,147.49870779894633,0
M7,87.21918660221166,283.0853894382834,0
M4,87.57700805671094,220.62513206928665,0
M7,90.63967753033761,200.41607440831072,0
M8,105.24627748444765,43.45734750139422,0
M1,99.91430291340774,274.0565991703012,1
M6,92.98407563805655,275.535351842267,0
M8,73.79667051848111,240.65752712612763,0
M5,73.88826720394785,31.897885029677173,0
M4,70.11696953128892,45.46566779095831,1
M2,118.38496941035432,90.81039961249223,0
M6,70.26269092791925,65.4643401991248,1
M6,75.15468730068724,137.68572802000696,0
M1,85.72982784047055,279.1082256837032,0
M9,110.37151259083807,157.45631723318954,1
M6,118.10493928820588,33.618709136684714,0
M3,109.5006779395928,106.34133618626574,0
M4,104.52801162228202,42.04062526069961,0
M4,96.06503337067846,39.79765810564558,0
M3,74.33526059310918,104.4443603357991,0
M10,117.90853965019652,104.41533144331527,0
M3,107.91962069728407,242.52418270243308,1
M3,101.94746926671309,293.2053562509002,1
M4,107.9517922769425,130.22591535029954,0
M7,106.20516646365692,145.7994572924804,1
M4,101.86157898947434,258.0931477972258,1
M9,119.02884000899941,102.39753542578862,0
M1,115.16819063180125,72.22308718893095,0
M8,102.33324595585817,260.3341983189856,1
M7,104.65876057284623,42.555158338817684,0
M2,72.5797903329355,197.31884885384224,0
M8,103.49587322750196,181.73806881603784,1
M1,72.20827188550501,123.39852082545745,0
M9,99.41318784849655,115.10117069628693,1
M9,119.96767497829174,238.40158606903776,1
M2,97.79032907185898,53.33464490588755,0
M7,93.66050590406667,93.93176351407405,0
M10,85.64274282527937,227.76115759628425,0
M3,76.02612893932323,178.04655760613454,0
M7,106.55118357291408,64.55681630406832,0
M10,79.62995138928152,268.1766158561562,0
M9,75.76410106236422,136.2309185721697,0
M4,91.08813298652562,253.52446133698666,0
M1,109.76709189795487,242.68251419248134,1
M2,107.25322740601102,198.59487054736658,1
M1,72.74413073232374,163.5099054496751,1
M5,92.7571842518078,294.47872690307435,0
M5,96.12172880355844,69.1405695425506,0
M7,102.22733253129111,225.79204643880098,1
M9,102.50836752216141,81.62148939549303,0
M9,88.23486247286529,121.33103843973406,0
M3,98.0338597001757,113.34866071076272,0
M3,94.05309419220433,285.6997166894552,1
M3,114.24991782616405,291.1861680028343,1
M4,96.51325663174501,79.41416994337634,1
M8,92.05160808740808,35.94949328032613,1
M6,90.22427248409254,224.40217070904055,0
M8,98.62138797167329,142.85728214503078,0
M1,110.19884897004488,53.98686617364238,1
M8,96.92007451903937,214.6136085058015,1
M4,103.08275875402707,177.17849263038892,1
M1,106.89278834532625,294.73954194029864,1
M8,96.00840549393659,91.40056388257231,0
M4,91.34085283274322,139.07402660816803,0
M6,113.83326889312248,176.4873669167642,1
M8,90.87530420139461,243.75899688240494,0
M4,93.09714252877939,178.18643731441585,0
M3,119.51706566708886,195.48304343272628,1
M9,70.01187617879422,91.059703929284,0
M3,79.27364547883613,258.66805658391115,0
M9,89.19819449598629,145.73024768202845,0
M2,116.62949547126264,68.05909943087771,0
M2,73.50148528737355,209.33073691646268,0
M2,70.47427168142491,88.34442236003302,0
M6,72.63419179886142,56.34187776461093,0
M3,74.42717053068091,262.73646526915354,0
M9,71.87983866031304,154.2438114118787,0
M4,93.98906634282524,232.30660242785964,1
M1,99.03786036136638,108.45864114771588,0
M4,83.5843485534502,242.4819364277699,0
M1,89.91436919878178,60.22270029581319,0
M5,74.5849667555715,126.11281092461023,0
M4,86.81852319142111,294.0766908528527,0
M8,96.12595958172615,244.37722341936166,1
M8,106.61359035923226,164.2591011849658,1
M7,70.16731810214895,121.73991732170897,0
M3,93.36553832688263,265.47663900606864,0
M1,84.85014382274412,177.10889495281924,0
M1,112.64109108459506,234.77475482466,1
M3,105.7776657617121,233.60907368536428,1
M6,99.45542672354475,34.84533321349279,0
M7,83.86328228483868,64.08852135400564,0
M6,115.51695510287672,208.0999289265804,1
M6,72.25503386101616,73.63734904718528,0
M6,75.47337993395575,98.98320305701327,0
M3,89.5815070270178,285.5922476338939,0
M6,76.22187786484282,181.2492097612262,0
M8,117.82078487797125,232.69696688982373,1
M2,109.89946610716916,180.65479947131277,1
M5,82.94913258009068,179.1786759913358,1
M1,99.42771144866227,55.42101573393843,0
M1,119.11652575400409,122.78906200445782,0
M5,114.20994890657515,106.25634264535816,0
M3,100.0399223221099,135.49665871567558,0
M4,115.18619835876352,245.55293082056863,1
M3,119.45924549066795,130.4218203375535,0
M1,107.16764114468121,151.95814119255434,1
M1,73.2493204741447,137.29297543103544,1
M5,90.07901182127438,55.220152433329815,0
M6,111.89128676416227,149.0894827277116,1
M3,81.52845979025095,82.81450372201905,0
M9,111.53212588753122,80.4152898587212,0
M5,76.0169381017498,55.38974819725192,0
M8,72.34726785739065,126.30116301827648,0
M1,89.20453057456248,234.5201088931427,0
M5,71.83659687133068,104.63925645751694,0
M3,117.86351314916628,114.33425750908866,0
M1,111.31028478969829,203.52215757155437,1
M4,110.03848435649375,82.8770193984681,0
M5,101.48889614980766,272.1786412143543,1
M7,80.81620115182767,170.4514412779197,0
M1,95.91301833381961,150.85279388645858,1
M3,99.86370362151705,180.61145182088438,1
M2,96.2515750430134,74.82926462237278,0
M9,83.01166839757636,195.6377474325776,0
M10,95.76239621573629,128.0371988911828,0
M6,94.55931704343132,272.2403120604471,1
M10,119.81678879033622,75.59063580297526,0
M3,114.8718074023102,166.9037980436691,1
M8,93.169037410781,191.49040992963486,0
M8,101.14686914675593,39.01357248232293,0
M2,107.39358020461142,128.19714368415785,0
M6,71.74325801169124,227.81151336922485,0
M7,114.746072061392,251.5019270112228,1
M2,113.00634082089618,114.55373860066624,0
M10,92.87160488868537,245.62018354334285,1
M2,89.558488304019,291.294086817915,0
M10,83.64796874281575,261.3559627402754,0
M1,93.83384141651842,61.7638768030178,0
M8,72.21883317666183,229.72718966309597,0
M1,112.60967666735039,116.31004475894707,1
M9,71.77111842092725,296.8723171412607,0
M6,86.45256826849355,161.04692545316954,0
M7,116.57947441594949,63.057152556914076,0
M10,106.76063272617263,225.80009796739552,1
M7,84.06954802887634,117.21302356427773,0
M10,82.63245469804426,299.21110241204866,0
M3,70.25410699090129,294.5412636207209,0
M2,104.7857146424875,207.15618486555678,1
M9,72.43917908365866,65.05314121696375,0
M8,96.63012597003811,215.45246937225784,1
M10,118.10609862960249,55.118231344207345,0
M7,75.47344300272269,37.928322957645925,0
M9,114.72399654840338,252.19878047980123,1
M4,119.57376675725241,86.63329587459397,0
M4,73.07585131196176,132.3373240791563,0
M1,114.14531345687307,292.8334952935667,1
M8,95.80395102218083,120.94693550249788,0
M3,115.325685972229,110.05224094649512,0
M7,98.5659470959787,277.9161598981493,1
M2,103.10560050532823,59.90208023611869,0
M2,97.18894539986997,235.0872507309506,1
M7,113.22464401536743,296.777702996249,1
M6,106.69549594768509,273.34992290915517,1
M3,96.06301560902075,205.950338050735,1
M9,113.40804020257735,114.79641464803764,0
M10,82.26427661276672,98.66693491814551,0
M6,77.8670329851263,251.1988783152945,0
M10,78.0200052665036,267.55191676695773,0
M10,86.7004439372619,171.86742638733708,0
M6,81.93450156505088,95.97178401234586,0
M1,116.50451752548693,60.49466627101686,0
M4,75.2917046914292,53.53845631459441,0
M10,104.94953690197939,224.15091078554102,1
M6,79.4610769892503,143.43205651888573,0
M6,114.08185663851751,274.447166055025,1
M5,118.06576440924538,229.7112511962262,1
M1,93.27350043849918,81.6403128369384,0
M8,113.95357401140659,195.71990308023874,1
M5,70.25725853773574,147.58647268750303,0
M5,110.997345870405,185.85742730752554,1
M7,81.43125807624618,229.27866330139963,0
M4,115.43506546346839,247.6728878710235,1
M6,70.05600557400547,257.80907812981553,0
M4,97.80908675198785,98.57321613444668,0
M3,107.83179018924673,38.40121197768657,0
M7,82.9344165348954,229.60957849448874,0
M8,79.65664322936465,58.71280608905914,0
M4,74.20491122339924,115.02828892550127,0
M2,86.32167882516465,31.03062621357373,0
M10,97.99221561544147,214.05076024843743,1
M3,75.79219283901288,75.12564309722974,0
M1,88.83476809933994,206.92625061674772,0
M8,70.45362023263625,297.7705066353165,0
M3,110.93397102499209,49.6211353347044,1
M10,76.42243590465957,50.81106322689438,0
M7,84.16714741327908,121.90262502000222,0
M10,70.92138593691088,263.9243588478624,0
M5,91.61203919462561,88.1930645736596,0
M10,112.00607513706093,127.30201138119384,0
M5,89.60756057225983,48.496459789284486,0
M7,78.97486617119166,236.05192863990013,1
M9,107.68494170252596,140.2427125450518,0
M5,109.44034909353721,234.99715792642758,1
M1,78.68767376537834,273.9741179736347,0
M10,108.54270542704948,92.84604971734797,0
M10,117.3648944128169,247.99692819178685,1
M1,78.31887934661361,45.955350321128385,0
M2,108.54921462660677,272.6887948086668,1
M6,105.42860023013147,205.70750784086178,1
M9,93.67869442175443,266.04121551735494,0
M8,72.89602302793992,30.050867880277114,0
M5,73.7347208878927,75.65188899611798,0
M1,112.62073295993238,135.23503460515286,0
M7,119.50741863753235,132.46578391117401,0
M5,103.80261285933773,91.21720338934787,0
M6,92.29791535051608,133.03522376414404,0
M7,102.37868217009537,64.7891522400688,1
M3,99.71979296142726,141.44550490182704,0
M10,89.18061302028109,246.63566887300132,0
M3,73.28130722870064,159.3489170379048,0
M5,111.07564737037205,34.86002401520805,0
M6,88.59167646193623,143.7898912263968,0
M9,110.93928216785469,37.33725434452792,0
M5,82.62543748441911,290.8857208908355,0
M1,70.05147399228167,64.41256904417462,0
M4,77.94691416383783,221.07584810926707,0
M5,93.42697083842921,292.6496071808632,0
M10,117.21518174789149,253.0305439499744,1
M10,75.10968098468595,218.815151284075,0
M5,112.7104887230783,256.6544455652071,1
M7,96.3512048105931,295.08564718036945,1
M4,111.29603828999483,197.76301425845298,1
M1,84.91872154949964,180.97989784391814,0
M5,111.9973582336236,199.62428982508598,1
M7,108.64113900084023,173.82248942561984,1
M10,81.5026841515717,201.4740585956241,0
M10,76.5667563204689,151.457396152591,0
M6,113.40271612661465,88.97965937849293,0
M5,118.1618326720066,62.46675115815242,0
M4,71.56511568737581,48.452052593710306,0
M2,106.56350334868428,101.09526161336402,0
M4,115.47622554739092,42.45336237064814,0
M10,112.86800460462493,183.1361105782341,1
M10,118.22602361351042,106.63368069635048,0
M3,108.00470392190486,252.6243981834987,1
M10,92.11493811904552,50.04503570686434,0
M1,85.59759952475652,91.1149034722012,0
M8,86.03713702190637,227.1664597143394,0
M5,106.22113363070585,191.67824002354268,1
M4,107.29185060154822,47.41264323727523,0
M8,80.01795717743563,266.8546534337941,0
M7,113.40614067452655,266.86067596306845,1
M2,105.74620201011238,119.21016104645894,0
M1,98.13751431716913,121.90957770438247,0
M4,93.57662300512564,297.03765675454696,0
M8,97.16164028949791,199.06756633014732,1
M2,77.96228691396323,173.45546055337596,1
M3,80.18506246381371,256.3010895590196,0
M1,74.55822452030958,107.02839135647544,0
M1,77.68290190805564,145.87930021701635,0
M3,92.68468173026413,102.29970238185022,0
M5,96.5177196864128,243.07342857895748,1
M3,70.89309462391597,184.80432332150886,0
M1,109.83989139320137,207.88276893781904,1
M1,84.7083986671739,98.12295745663977,0
M8,115.59180174799555,89.46083137187507,0
M10,118.37556318068889,161.86114982539345,1
M2,79.27294373383272,229.14275225506324,0
M3,93.10486453828304,171.81473453044325,1
M2,70.0615917583213,38.814332937330526,0
M3,99.91636325612134,264.50890670647794,1
M7,100.36532241313355,47.46546124908552,1
M1,82.37699778016876,288.0726106046031,0
M10,97.9206336291599,36.78832873486363,1
M8,81.27700712218677,217.50162315529136,0
M10,78.0412734539095,52.19590720218105,0
M10,102.57597334011324,275.8826764474877,1
M10,86.29627319760374,155.39697378089656,0
M2,99.51319694428112,67.13141920059415,0
M3,91.66233744858278,122.02023894325859,1
M9,119.2175703701452,74.50266234362574,0
M7,77.47903213337828,76.0571161204143,0
M4,93.22992983179051,285.98924644628937,0
M10,104.02283131796626,150.2164503168928,1
M5,89.77725419399843,242.97661125444708,0
M2,118.7349925935345,202.6935015179741,1
M8,106.09438139634675,212.6351178313659,1
M4,102.84919287822466,65.5572283874504,0
M9,107.85296338056116,93.22980064018113,0
M5,117.63243190193585,242.42259049169797,1
M9,115.39093264923201,292.1068757481914,1
M4,106.21426540632059,100.92242350163596,0
M10,107.45808195506416,103.32356648278076,0
M5,77.29610370175727,157.68222585894432,0
M9,75.13962022463329,295.6368844709682,0
M8,98.54522509220821,102.61891537314719,0
M3,70.918381847027,139.88241560125124,0
M1,94.11781907757958,270.69960421834685,0
M3,80.51747899594343,30.78867880776774,0
M4,87.30082838224197,40.73681054691378,0
M2,108.7902367896478,193.0993528092292,1
M1,117.06187521161932,274.99264447246867,1
M7,73.62081360731707,94.49129830852047,0
M8,96.71211029882225,156.80327916379144,1
M7,114.12667429098,151.62563144761094,1
M5,74.12542672202106,157.70226344578774,0
M1,111.2257023448417,198.0803178470312,1
M7,87.89006754641356,156.83081600748463,0
M7,86.10473511096677,150.81639815706362,0
M9,118.8733193157393,158.05787351644034,1
M3,80.0429544931147,189.53420914318122,0
M9,104.65969704113405,174.99202185486675,1
M1,111.07203640049332,260.6167193656362,1
M1,72.05917476396358,43.36415044328999,0
M4,103.51927291772061,254.99560929771337,1
M9,117.57749871776635,257.8596454051655,1
M6,76.21099833640297,106.92516581335943,0
M3,114.81106513425192,154.97002785427966,1
M1,99.7388318688468,148.4053919051076,0
M4,100.8302290931237,88.99765527561517,1
M9,100.6472087432803,137.13514871330545,0
M3,84.9417943168657,41.984698486130696,0
M9,116.76009076497299,105.0119596510683,0
M7,117.36752313155193,250.5041873716939,1
M4,101.26523301069739,106.83182147598234,0
M3,109.17113629708074,250.91580056202685,1
M10,100.6128992940579,173.53185544319632,1
M5,94.21992237870202,267.5629228875132,0
M5,103.04100591496254,185.1904796513921,1
M3,97.65007262959791,38.01042022747975,0
M9,99.8737931315965,212.3634560377141,1
M4,109.19162767094309,42.11046336636354,0
M5,94.04519157244924,151.66119512544617,0
M4,72.03770530462364,280.9452075077408,0
M5,78.19997404947486,74.60506362121954,0
M7,91.93036082447692,135.2655352942169,0
M9,106.24132799370291,227.06228338908917,1
M7,99.66393241550894,268.20981014560886,1
M5,102.5147092936727,211.15461128047713,1
M10,93.96394642881437,99.70677863161569,0
M10,100.78710109711214,212.14412028737837,1
M7,86.45087189073311,110.1164630981043,0
M10,93.50912963483326,223.9758920510585,0
M5,107.21395327974778,287.58894444796096,1
M3,113.59163894865605,224.77623179869784,1
M7,91.68276669781945,262.97773578635133,0
M2,72.18308288536807,30.56803765748852,0
M9,78.08362720734013,223.7444736775305,0
M10,71.0430569645769,253.9886403536176,0
M10,102.6631509618665,40.950859137063986,0
M1,86.61573126775545,265.33138636782223,0
M6,97.12393178596838,99.30744164371238,0
M7,94.66384233918998,209.6288675340749,0
M8,74.07632447762134,246.09581733631978,0
M10,90.16306805619159,208.91941852602596,0
M9,81.02805624611617,54.91689385977946,0
M2,90.91998943338264,191.00681009229945,0
M10,80.17891401711213,178.38758731497876,0
M2,112.02262031384667,273.0867423800533,1
M5,78.70966682891269,139.14472700393648,0
M5,118.03902757434885,116.69189621350354,0
M6,90.79536830734703,232.45970639784588,0
M3,112.31226460095246,141.42233804251708,0
M8,101.43824091029725,204.44596725136702,1
M1,106.76751493328763,204.54152433364388,1
M6,108.38619440333902,269.7705473772318,1
M4,95.24224409465089,191.6469486261563,1
M1,97.16502616816442,165.58147468973647,1
M7,95.69979339043626,67.49525812705959,0
M9,99.40291890450396,61.24915380325045,0
M4,71.46972228782536,71.66682262643144,0
M4,89.77575849245076,76.39908995831551,0
M6,100.30943567805858,202.22681501918115,1
M3,99.88617826279322,230.0649375741362,1
M6,109.64780473028158,173.09771119013305,1
M7,102.75046694160542,253.83478778728258,1
M10,119.60666581703362,297.641071218081,1
M10,84.19272643043224,251.4034098622261,1
M3,87.95755148331158,217.61824089250896,0
M7,89.19235759338981,173.77302884802958,0
M3,93.29064035101243,151.19032935217123,0
M2,111.79990318906047,52.78594274702643,0
M10,81.7896046979605,137.82956206656655,0
M4,108.80001035177148,275.7363519311763,1
M8,90.26550915428717,248.16611007476928,0
M9,100.09276918310043,88.33386855315554,0
M7,101.6270266613153,155.98410186824827,1
M1,88.64243185944672,250.51526469080704,0
M3,95.63076026029026,48.19382979209108,0
M9,90.65155873238486,134.59599813053802,0
M1,73.45663930933097,259.99713395596586,0
M9,91.85826944084133,139.0524233259334,0
M8,74.86966962767761,50.95595407748903,0
M1,90.25103995401608,176.48427950370788,0
M6,99.6459199915891,262.67047362793977,1
M5,98.97074496717504,189.37709659735313,1
M6,103.13106395041602,91.09535921784259,0
M10,74.76307539773131,133.74469743709295,0
M5,102.6061622765219,151.53330751912168,1
M6,85.60740283482235,186.40191553154224,0
M5,89.95229730685556,235.02477695320553,0
M5,112.89931269613528,56.69587676297156,0
M4,70.45152020647751,270.2060489147429,0
M3,99.42063166703028,33.32361981434041,0
M3,99.93569900500538,129.91413036204892,0
M4,89.8329888171781,37.40348369261756,0
M9,81.8513928554168,136.10304084322863,0
M2,81.73370191307755,171.96940169579742,0
M9,114.18548348303763,168.15397437700818,1
M1,92.10121868914288,74.71965369763164,0
M1,86.5444681494586,204.34993772581532,0
M5,92.43887869157015,42.09018163626042,0
M6,103.46952007296807,235.71484143575216,1
M6,77.28782841223759,285.5939971782575,0
M3,92.47169176068688,121.73758333080183,0
M7,99.39421855551934,169.6546330628696,1
M9,117.42916774257169,132.3057750758799,0
M10,82.62638910377096,31.81180538209619,0
M8,87.96253739581228,134.1861157816813,1
M6,88.96792949612119,243.76447000056356,0
M8,100.27690788224415,190.91698738954008,1
M5,87.83660265200008,57.34017694609291,1
M8,96.67559626498478,258.72766221732195,1
M10,109.08951649225146,173.39304311901557,1
M4,105.26927970561017,257.26530767106254,1
M10,92.31843232562927,186.65981007195793,0
M8,113.21080888370845,181.11588010624376,1
M10,97.90701247969315,58.419980003193345,0
M2,96.99529197511062,75.18712794742954,0
M5,71.70938829695791,292.44681925407957,1
M9,119.33464901785808,91.6914216237881,0
M4,76.14854042648133,293.9120718573993,0
M6,81.55654562138233,173.6164307615511,0
M1,72.58484186207635,66.66304270726303,0
M9,102.00014834184569,56.811594743497096,0
M1,81.235058848634,86.39329909054979,0
M5,79.00052187363617,279.92207910684067,0
M4,74.42777921116208,141.82056056862123,0
M3,75.16544785620079,136.7672523580869,1
M6,99.23353502212943,114.56569048894698,0
M2,104.41039329332978,69.70669965297887,0
M3,89.86894942322004,161.71982324194974,0
M5,93.99485407960366,65.11290127800744,0
M9,104.2983867991492,255.57966382322846,1
M2,70.86898950927399,130.00718629433274,1
M10,86.15653285351392,131.19696330108502,0
M8,118.65488740351732,157.9817356904521,1
M2,99.0056114847734,149.91448255475294,0
M5,82.71122899487466,298.6116527260168,0
M7,96.08650233181066,177.25290272894168,1
M8,87.13267440604577,53.814460023265084,0
M1,96.61224944131496,193.8568822257711,1
M6,76.28707559033244,70.9277590748676,0
M1,76.63573269096386,38.35316407746233,0
M2,77.17711810196964,292.100381492857,0
M1,116.99098959634209,238.85550071433227,1
M5,106.64494591706709,294.62942795171705,1
M10,78.11909473311604,159.02718096600546,0
M9,79.41745418828008,173.70953341022354,0
M6,106.54147374354382,75.45097809816517,0
M1,77.8081922396087,96.6650052002481,0
M1,81.72806466674143,256.4082880237636,0
M2,118.16734164101995,126.17012472175043,0
M9,82.76532623642159,253.24004292503312,0
M3,103.08161751855734,221.4337055574986,1
M1,118.93156437002652,77.83614982340369,1
M5,88.71483835698963,167.0105188523304,0
M7,70.87579954310311,212.89457681005354,1
M6,82.20736452111872,93.46004799703277,0
M1,111.54385956708528,254.28589784042074,1
M5,113.23044179775184,177.10346753720043,1
M5,108.42596822618957,74.61535361950287,0
M6,75.65549095382865,187.40579506444266,1
M3,109.77551858482016,299.9227271220968,1
M5,115.93388984967521,70.64080274912166,0
M7,100.03047712731181,250.5243711322726,1
